,artist_id,artist,song,year,clean_lyrics,clean_unique_words,clean_unique_words_count
410,292,Sam Smith,Stay With Me,2014, guess it s true  i m not good at a one night stand but i still need love  cause i m just a man these nights never seem to go to plan i don t want you to leave  will you hold my hand    oh  won t you stay with me   cause you re all i need this ain t love  it s clear to see but darling  stay with me   why am i so emotional  no  it s not a good look  gain some self control and deep down i know this never works but you can lay with me so it doesn t hurt   oh  won t you stay with me   cause you re all i need this ain t love  it s clear to see but darling  stay with me oooh  oooh oooh  oooh   oh  won t you stay with me   cause you re all i need this ain t love  it s clear to see but darling  stay with me   oh  won t you stay with me   cause you re all i need this ain t love  it s clear to see but darling  stay with me,"['won', 'darling', 'don', 'hurt', 'nights', 'self', 'gain', 'emotional', 'works']",9
411,292,Sam Smith,I'm Not The Only One,2014,   you and me  we made a vow for better or for worse i can t believe you let me down but the proof s in the way it hurts for months on end i ve had my doubts denying every tear i wish this would be over now but i know that i still need you here   you say i m crazy  cause you don t think i know what you ve done but when you call me baby i know i m not the only one   you ve been so unavailable now  sadly  i know why your heart is unobtainable even though lord knows you kept mine   you say i m crazy  cause you don t think i know what you ve done but when you call me baby i know i m not the only one   i have loved you for many years maybe i am just not enough you ve made me realise my deepest fear by lying and tearing us up   you say i m crazy  cause you don t think i know what you ve done but when you call me baby i know i m not the only one  you say i m crazy  cause you don t think i know what you ve done but when you call me baby i know i m not the only one   i know i m not the only one i know i m not the only one and i know  and i know  and i know  and i know  and i know  and i know  know i know i m not the only one,"['worse', 'unobtainable', 'denying', 'crazy', 'don', 'loved', 'proof', 'years', 'sadly', 'lord', 'unavailable', 'doubts', 'knows', 'hurts', 'vow', 'lying', 'tear', 'tearing', 'deepest']",19
412,292,Sam Smith,Money On My Mind,2014, when i signed my deal i felt pressure don t want to see the numbers i want to see heaven you say could you write a song for me  i say i m sorry i won t do that happily   when i go home  i tend to close the door i never wanted more  so sing with me  can t you see    i don t have money on my mind money on my mind i do it for  i do it for the love i don t have money on my mind money on my mind i do it for  i do it for the love   i do it for the love i do it for the love   please don t get me wrong  i wanna keep it moving i know what that requires  i m not foolish please can you  make this work for me   cause i am not a puppet  i will work against your strings   when i go home  i tend to close the door i never wanted more  so sing with me  can t you see    i don t have money on my mind money on my mind i do it for  i do it for the love i don t have money on my mind money on my mind i do it for  i do it for the love   i do it for the love i do it for the love   when the sun will set don t you afraid no  i have no money on my mind no money on my mind no money on my mind no  i have no money on my mind just love when the sun will set don t you afraid no  i have no money on my mind no money on my mind no money on my mind no  i have no money on my mind just love   money on my mind money on my mind i do it for  i do it for the love i don t have money on my mind money on my mind i do it for  i do it for the love   i do it for the love i do it for the love,"['signed', 'won', 'requires', 'wanted', 'wanna', 'don', 'pressure', 'heaven', 'puppet', 'happily', 'moving', 'strings', 'numbers', 'sorry', 'tend', 'foolish']",16
413,292,Sam Smith,I'm Not The Only One,2015,   you and me  we made a vow for better or for worse i can t believe you let me down but the proof s in the way it hurts for months on end i ve had my doubts denying every tear i wish this would be over now but i know that i still need you here   you say i m crazy  cause you don t think i know what you ve done but when you call me baby i know i m not the only one   you ve been so unavailable now  sadly  i know why your heart is unobtainable even though lord knows you kept mine   you say i m crazy  cause you don t think i know what you ve done but when you call me baby i know i m not the only one   i have loved you for many years maybe i am just not enough you ve made me realise my deepest fear by lying and tearing us up   you say i m crazy  cause you don t think i know what you ve done but when you call me baby i know i m not the only one  you say i m crazy  cause you don t think i know what you ve done but when you call me baby i know i m not the only one   i know i m not the only one i know i m not the only one and i know  and i know  and i know  and i know  and i know  and i know  know i know i m not the only one,"['worse', 'unobtainable', 'denying', 'crazy', 'don', 'loved', 'proof', 'years', 'sadly', 'lord', 'unavailable', 'doubts', 'knows', 'hurts', 'vow', 'lying', 'tear', 'tearing', 'deepest']",19
414,292,Sam Smith,Stay With Me,2015, guess it s true  i m not good at a one night stand but i still need love  cause i m just a man these nights never seem to go to plan i don t want you to leave  will you hold my hand    oh  won t you stay with me   cause you re all i need this ain t love  it s clear to see but darling  stay with me   why am i so emotional  no  it s not a good look  gain some self control and deep down i know this never works but you can lay with me so it doesn t hurt   oh  won t you stay with me   cause you re all i need this ain t love  it s clear to see but darling  stay with me oooh  oooh oooh  oooh   oh  won t you stay with me   cause you re all i need this ain t love  it s clear to see but darling  stay with me   oh  won t you stay with me   cause you re all i need this ain t love  it s clear to see but darling  stay with me,"['won', 'darling', 'don', 'hurt', 'nights', 'self', 'gain', 'emotional', 'works']",9
415,292,Sam Smith,Lay Me Down,2015, yes i do  i believe that one day i will be where i was right there  right next to you and it s hard  the days just seem so dark the moon  the stars are nothing without you your touch  your skin  where do i begin  no words can explain the way i m missing you deny this emptiness  this hole that i m inside these tears  they tell their own story   told me not to cry when you were gone but the feeling s overwhelming  it s much too strong   can i lay by your side  next to you  you  and make sure you re alright i ll take care of you i don t want to be here if i can t be with you tonight   i m reaching out to you can you hear my call  this hurt that i ve been through i m missing you  missing you like crazy   you told me not to cry when you were gone but the feeling s overwhelming  it s much too strong   can i lay by your side  next to you  you  and make sure you re alright i ll take care of you i don t want to be here if i can t be with you tonight   lay me down tonight  lay me by your side lay me down tonight  lay me by your side can i lay by your side  next to you  you,"['missing', 'crazy', 'overwhelming', 'reaching', 'words', 'don', 'hurt', 'tonight', 'deny', 'alright', 'days', 'cry', 'emptiness', 'tears']",14
416,292,Sam Smith,Too Good At Goodbyes,2017, you must think that i m stupid you must think that i m a fool you must think that i m new to this but i have seen this all before   i m never gonna let you close to me even though you mean the most to me  cause every time i open up  it hurts so i m never gonna get too close to you even when i mean the most to you in case you go and leave me in the dirt   but every time you hurt me  the less that i cry and every time you leave me  the quicker these tears dry and every time you walk out  the less i love you baby  we don t stand a chance  it s sad but it s true   i m way too good at goodbyes  i m way too good at goodbyes  i m way too good at goodbyes  i m way too good at goodbyes    i know you re thinkin  i m heartless i know you re thinkin  i m cold i m just protectin  my innocence i m just protectin  my soul   i m never gonna let you close to me even though you mean the most to me  cause every time i open up  it hurts so i m never gonna get too close to you even when i mean the most to you in case you go and leave me in the dirt   but every time you hurt me  the less that i cry and every time you leave me  the quicker these tears dry and every time you walk out  the less l love you baby  we don t stand a chance  it s sad but it s true   i m way too good at goodbyes  i m way too good at goodbyes  i m way too good at goodbyes  i m way too good at goodbyes  no way that you ll see me cry  no way that you ll see me cry  i m way too good at goodbyes  i m way too good at goodbyes    no no  no  no  no  no  i m way too good at goodbyes  no  no  no  no no  no  no  i m way too good at goodbyes   no way that you ll see me cry  ahhh  i m way too good at goodbyes     cause every time you hurt me  the less that i cry and every time you leave me  the quicker these tears dry and every time you walk out  the less i love you baby  we don t stand a chance  it s sad but it s true i m way too good at goodbyes,"['tears', 'gonna', 'hurt', 'don', 'heartless', 'soul', 'quicker', 'dirt', 'stupid', 'cry', 'fool', 'sad', 'innocence', 'goodbyes', 'hurts']",15
417,293,Selena Gomez,Hands To Myself,2016, can t keep my hands to myself no matter how hard i m trying to i want you all to myself you re metaphorical gin and juice  so come on give me a taste of what it’s like to be next to you won t let one drop go to waste you re metaphorical gin and juice   cause all of the downs and the uppers keep making love to each other and i m trying  trying  i m trying  trying all of the downs and the uppers keep making love to each other and i m trying  trying  i m trying  but i   can t keep my hands to myself my hands to myself can t keep my hands to myself my hands to myself   the doctors say you re no good but people say what they wanna say and you should know if i could i d breathe you in every single day   all of the downs and the uppers keep making love to each other and i m trying  trying  i m trying  trying all of the downs and the uppers keep making love to each other and i m trying  trying  i m trying  but i   can t keep my hands to myself my hands to myself can t keep my hands to myself my hands to myself   can t keep my hands to myself i want it all  no  nothing else can t keep my hands to myself give me your all and nothing else oh  i  i want it all i want it all  i want it all can t keep my hands to myself i mean i could  but why would i want to    my hands to myself can t keep my hands to myself my hands to myself can t keep my hands to myself i want it all  no  nothing else can t keep my hands to myself give me your all and nothing else can t keep my hands to myself   ,"['taste', 'won', 'uppers', 'downs', 'it’s', 'making', 'wanna', 'doctors', 'hands', 'single', 'breathe', 'myself', 'metaphorical', 'trying', 'waste', 'gin', 'juice']",17
418,293,Selena Gomez,Same Old Love,2016,    take away your things and go you can t take back what you said  i know i ve heard it all before  at least a million times i m not one to forget  you know   i don t believe  i don t believe it you left in peace  left me in pieces too hard to breathe i m on my knees right now   i m so sick of that same old love  that shit  it tears me up i’m so sick of that same old love  my body s had enough oh oh oh  that same old love  oh oh oh  that same old love  i’m so sick of that same old love  feels like i ve blown apart i’m so sick of that same old love  the kind that breaks your heart oh oh oh  that same old love  oh oh oh  that same old love    i m not spending any time  wasting tonight on you i know  i ve heard it all so don t you try and change your mind cause i won t be changing too  you know   you can t believe  still can t believe it you left in peace  left me in pieces too hard to breathe  i m on my knees right now   ow   i m so sick of that same old love  that shit  it tears me up i’m so sick of that same old love  my body s had enough oh oh oh  that same old love  oh oh oh  that same old love  i’m so sick of that same old love  feels like i ve blown apart i’m so sick of that same old love  the kind that breaks your heart oh oh oh  that same old love  oh oh oh  that same old love    i m so sick of that  so sick of that love i m so sick of that  so sick of that love i m so sick of that  so sick of that love i m so sick of that  so sick of that love   i m so sick of that same old love  that shit  it tears me up i’m so sick of that same old love  my body s had enough oh oh oh  that same old love  oh oh oh  that same old love  i’m so sick of that same old love  feels like i ve blown apart i’m so sick of that same old love  the kind that breaks your heart oh oh oh  that same old love  oh oh oh  that same old love ,"['changing', 'things', 'sick', 'pieces', 'wasting', 'apart', 'times', 'i’m', 'feels', 'don', 'peace', 'tonight', 'forget', 'blown', 'breaks', 'won', 'breathe', 'knees', 'shit', 'spending', 'tears']",21
419,293,Selena Gomez,Back To You,2018, took you like a shot thought that i could chase you with a cold evenin  let a couple years water down how i’m feelin  about you  feelin  about you  and every time we talk every single word builds up to this moment and i gotta convince myself i don’t want it even though i do  even though i do    you could break my heart in two but when it heals  it beats for you i know it s forward  but it s true   i wanna hold you when i m not supposed to when i m lyin  close to someone else you re stuck in my head and i can t get you out of it if i could do it all again  i know i’d go back to you   i know i’d go back to you  go back to you  go back to you   go back to you  go back to you  i know i d go back to you   we never got it right playin’ and replayin  old conversations overthinkin  every word and i hate it  cause it’s not me   cause it s not me   cause it s not me  and what s the point in hidin   everybody knows  we got unfinished business and i ll regret it if i didn t say this isn t what it could be  isn t what it could be    you could break my heart in two but when it heals  it beats for you i know it s forward  but it s true   i wanna hold you when i m not supposed to when i m lyin  close to someone else you re stuck in my head and i can t get you out of it if i could do it all again  i know i d go back to you   i know i d go back to you i know i d go back to you i d go back to you i d go back to you i know i said i wasn t sure but i d go back to you i know i d go back to you   you can break my heart in two but when it heals  it beats for you i know it s forward  but it s true won t lie  i d go back to you you know  my thoughts are runnin  loose it s just a thing you make me do and i could fight  but what s the use  i know i d go back to you   i wanna hold you when i m not supposed to when i m lyin  close to someone else you re stuck in my head and i can t get you out of it if i could do it all again  i know i d go back to you   i ll go back to you i ll go back to you i know i d go back to you i d go back to you  i d go back to you i know i d go back to you  go back to you  go back to you   go back to you  go back to you   go back to you  go back to you ,"['beats', 'i’d', 'heals', 'conversations', 'everybody', 'convince', 'builds', 'myself', 'don’t', 'stuck', 'chase', 'i’m', 'gotta', 'it’s', 'thoughts', 'years', 'loose', 'unfinished', 'wanna', 'knows', 'won', 'supposed', 'couple', 'single', 'hate', 'shot', 'regret']",27
420,294,Selena Gomez & ASAP Rocky,Good For You,2015,    i m on my 14 carats i m 14 carat doing it up like midas now you say i got a touch so good  so good make you never wanna leave so don t  so don t   gonna wear that dress you like  skin tight do my hair up real  real nice and syncopate my skin to your heart beating   cause i just wanna look good for you  good for you i just wanna look good for you  good for you let me show you how proud i am to be yours leave this dress a mess on the floor and still look good for you  good for you   i m on my marquise diamonds i m a marquise diamond could even make that tiffany jealous you say i give it to you hard so bad  so bad make you never wanna leave i won t  i won t   gonna wear that dress you like  skin tight do my hair up real  real nice and syncopate my skin to how you re breathing   cause i just wanna look good for you  good for you i just wanna look good for you  good for you let me show you how proud i am to be yours leave this dress a mess on the floor and still look good for you  good for you   trust me  i can take you there trust me  i can take you there trust me  i  trust me  i  trust me  i   hold on  take a minute  love cause i ain t trying to fuck your image up like we mess around in triple cuffs stumble  round town  pull your zipper up pants sag like i don t give a i ain t trying to fuck your business up and i ain t trying to get you into stuff but the way you touchin  on me in the club rubbin  on my miniature john hancock  fuck the signature any time i hit it  know she finna fall through and every time we get up  always end up on the news ain t worried bout no press and ain t worried bout the next bitch they love the way you dress and ain t got shit up on you jackpot  hit the jackpot just met a bad bitch without the ass shots you look good  girl  you know you did good  don t you  you look good  girl  bet it feel good  don t it    cause i just wanna look good for you  good for you baby  let me be good to you  good to you let me show you how proud i am to be yours leave this dress a mess on the floor and still look good for you  good for you   trust me  i  trust me  i  trust me  i,"['image', 'met', 'john', 'worried', 'club', 'signature', 'pull', 'beating', 'news', 'jackpot', 'miniature', 'carat', 'triple', 'tight', 'syncopate', 'stuff', 'press', 'diamond', 'yours', 'mess', 'don', 'doing', 'breathing', 'tiffany', 'pants', 'nice', 'diamonds', 'cuffs', 'ass', 'fuck', 'carats', 'wanna', 'gonna', 'midas', 'stumble', 'zipper', 'bout', 'minute', 'proud', 'won', 'marquise', 'real', 'shots', 'sag', 'bet', 'shit', 'trying', 'trust', 'jealous', 'bitch']",50
421,295,Selena Gomez & Marshmello,Wolves,2018, in your eyes  there s a heavy blue one to love  and one to lose sweet divine  a heavy truth water or wine  don t make me choose   i wanna feel the way that we did that summer night  night drunk on a feeling  alone with the stars in the sky   i ve been running through the jungle i ve been running with the wolves to get to you  to get to you i ve been down the darkest alleys saw the dark side of the moon to get to you  to get to you i ve looked for love in every stranger took too much to ease the anger all for you  yeah  all for you i ve been running through the jungle i ve been crying with the wolves to get to you  to get to you  to get to you   to get to you to get to you   your fingertips trace my skin to places i have never been blindly  i am following break down these walls and come on in   i wanna feel the way that we did that summer night  night drunk on a feeling  alone with the stars in the sky   i ve been running through the jungle i ve been running with the wolves to get to you  to get to you i ve been down the darkest alleys saw the dark side of the moon to get to you  to get to you i ve looked for love in every stranger took too much to ease the anger all for you  yeah  all for you i ve been running through the jungle i ve been crying with the wolves to get to you  to get to you  to get to you   to get to you to get to you   i ve been running through the jungle i ve been running with the wolves to get to you  to get to you i ve been down the darkest alleys saw the dark side of the moon to get to you  to get to you i ve looked for love in every stranger took too much to ease the anger all for you  yeah  all for you i ve been running through the jungle i ve been crying with the wolves to get to you  to get to you  to get to you,"['alleys', 'following', 'fingertips', 'eyes', 'don', 'sweet', 'trace', 'crying', 'lose', 'places', 'wine', 'darkest', 'drunk', 'stranger', 'blindly', 'running', 'wanna', 'divine', 'yeah', 'truth', 'wolves', 'walls', 'jungle', 'anger', 'ease', 'looked']",26
422,296,Shakira & Maluma,Chantaje,2017,   cuando estás bien te alejas de mí te sientes sola y siempre estoy ahí es una guerra de toma y dame pues dame de eso que tienes ahí oye  baby  no seas mala no me dejes con las ganas se escucha en la calle que ya no me quieres ven y dímelo en la cara   pregúntale a quien tú quieras vida  te juro que eso no es así yo nunca tuve una mala intención yo nunca quise burlarme de ti conmigo ves  nunca se sabe un día digo que no y otro que sí yo soy masoquista con mi cuerpo un egoísta   tú eres puro  puro chantaje puro  puro chantaje siempre es a tu manera yo te quiero aunque no quiera tú eres puro  puro chantaje puro  puro chantaje vas libre como el aire no soy de ti ni de nadie   como tú me tientas  cuando tú te mueves esos movimientos sexys  siempre me entretienen sabes manipularme bien con tus caderas no sé porque me tienes en lista de espera te dicen por ahí que voy haciendo y deshaciendo que salgo cada noche  que te tengo ahí sufriendo que en esta relación soy yo la que manda no pares bola  a toda esa mala propaganda   pa   pa  que te digo na   te comen el oído no vaya a enderezar lo que no se ha torcido y como un loco sigo tras de ti  muriendo por ti dime qué hay pa  mí  bebé  ¿qué     pregúntale a quien tú quieras vida  te juro que eso no es así yo nunca tuve una mala intención yo nunca quise burlarme de ti conmigo ves  nunca se sabe un día digo que no  y otro que sí yo soy masoquista con mi cuerpo un egoísta   tú eres puro  puro chantaje puro  puro chantaje siempre es a tu manera yo te quiero aunque no quiera tú eres puro  puro chantaje puro  puro chantaje vas libre como el aire no soy de ti ni de nadie   eh eh eh  nadie eh eh eh  nadie eh eh eh  nadie con mi cuerpo  un egoísta   tú eres puro  puro chantaje puro  puro chantaje siempre es a tu manera yo te quiero aunque no quiera tú eres puro  puro chantaje puro  puro chantaje vas libre como el aire no soy de ti ni de nadie   eh eh eh  nadie eh eh eh  nadie eh eh eh  nadie eh eh eh eh eh eh    alright alright  baby  shakira  maluma  pretty boy  you re my baby loba  colombia  you feel me   pretty boy,"['las', 'pares', 'bola', 'alright', 'soy', 'dime', 'propaganda', 'seas', 'loco', 'con', 'dame', 'hay']",12
423,297,Shakira & Rihanna,Can't Remember To Forget You,2014, i left a note on my bedpost said   not to repeat yesterday’s mistakes  what i tend to do when it comes to you i see only the good  selective memory the way you make me feel  yeah  you gotta hold on me i ve never met someone so different oh  here we go you a part of me now you a part of me so where you go i follow  follow  follow   ohh  ohh  i can t remember to forget you ohh  ohh  i keep forgetting i should let you go but when you look at me the only memory is us kissing in the moonlight ohh  ohh  i can t remember to forget you ohh  ohh  i can t remember to forget you ohh  ohh   i go back again fall off the train land in his bed repeat yesterday’s mistakes what i m tryna say is not to forget you see only the good  selective memory the way he makes me feel like the way he makes me feel  i never seemed to act so stupid oh  here we go he a part of me now he a part of me so where he goes i follow  follow  follow   ohh  ohh  i can t remember to forget you ohh  ohh  i keep forgetting i should let you go but when you look at me the only memory is us kissing in the moonlight ohh  ohh  i can t remember to forget you   i rob and i kill to keep him with me i ll do anything for that boy i d give my last dime to hold him tonight i ll do anything for that boy i rob and i kill to keep him with me i ll do anything for that boy i d give my last time to hold him tonight i ll do anything for that boy   ohh  ohh  i can t remember to forget you ohh  ohh  i keep forgetting i should let you go but when you look at me the only memory is us kissing in the moonlight ohh  ohh  i can t remember to forget you but when you look at me the only memory is us kissing in the moonlight ohh  ohh  i can t remember to forget you,"['makes', 'met', 'dime', 'goes', 'repeat', 'seemed', 'gotta', 'memory', 'tonight', 'selective', 'bedpost', 'forgetting', 'forget', 'rob', 'comes', 'kissing', 'yeah', 'kill', 'moonlight', 'yesterday’s', 'mistakes', 'stupid', 'tend']",23
424,298,Shawn Mendes,Stitches,2015,   i thought that i ve been hurt before but no one s ever left me quite this sore your words cut deeper than a knife now i need someone to breathe me back to life   got a feeling that i m going under but i know that i ll make it out alive if i quit calling you my lover move on   you watch me bleed until i can t breathe  shaking falling onto my knees and now that i m without your kisses i ll be needing stitches tripping over myself  aching begging you to come help and now that i m without your kisses i ll be needing stitches   just like a moth drawn to a flame oh  you lured me in i couldn t sense the pain your bitter heart  cold to the touch now i m gonna reap what i sow i m left seeing red on my own   got a feeling that i m going under but i know that i ll make it out alive if i quit calling you my lover move on   you watch me bleed until i can t breathe  shaking falling onto my knees and now that i m without your kisses i ll be needing stitches tripping over myself  aching begging you to come help and now that i m without your kisses i ll be needing stitches   needle and the thread  gotta get you out of my head needle and the thread  gonna wind up dead needle and the thread  gotta get you out of my head needle and the thread  gonna wind up dead needle and the thread  gotta get you out of my head needle and the thread  gonna wind up dead needle and the thread  gotta get you out of my head get you out of my head   you watch me bleed until i can t breathe  shaking falling onto my knees and now that i m without your kisses i ll be needing stitches tripping over myself  aching begging you to come help and now that i m without your kisses i ll be needing stitches   now that i m without your kisses i ll be needing stitches now that i m without your kisses i ll be needing stitches,"['bitter', 'reap', 'deeper', 'going', 'begging', 'words', 'alive', 'myself', 'shaking', 'sore', 'gotta', 'moth', 'lured', 'needing', 'flame', 'kisses', 'sow', 'bleed', 'gonna', 'hurt', 'calling', 'falling', 'knife', 'lover', 'quit', 'thread', 'drawn', 'tripping', 'onto', 'aching', 'breathe', 'seeing', 'knees', 'cut', 'stitches', 'pain', 'needle']",37
425,298,Shawn Mendes,Stitches,2016,   i thought that i ve been hurt before but no one s ever left me quite this sore your words cut deeper than a knife now i need someone to breathe me back to life   got a feeling that i m going under but i know that i ll make it out alive if i quit calling you my lover move on   you watch me bleed until i can t breathe  shaking falling onto my knees and now that i m without your kisses i ll be needing stitches tripping over myself  aching begging you to come help and now that i m without your kisses i ll be needing stitches   just like a moth drawn to a flame oh  you lured me in i couldn t sense the pain your bitter heart  cold to the touch now i m gonna reap what i sow i m left seeing red on my own   got a feeling that i m going under but i know that i ll make it out alive if i quit calling you my lover move on   you watch me bleed until i can t breathe  shaking falling onto my knees and now that i m without your kisses i ll be needing stitches tripping over myself  aching begging you to come help and now that i m without your kisses i ll be needing stitches   needle and the thread  gotta get you out of my head needle and the thread  gonna wind up dead needle and the thread  gotta get you out of my head needle and the thread  gonna wind up dead needle and the thread  gotta get you out of my head needle and the thread  gonna wind up dead needle and the thread  gotta get you out of my head get you out of my head   you watch me bleed until i can t breathe  shaking falling onto my knees and now that i m without your kisses i ll be needing stitches tripping over myself  aching begging you to come help and now that i m without your kisses i ll be needing stitches   now that i m without your kisses i ll be needing stitches now that i m without your kisses i ll be needing stitches,"['bitter', 'reap', 'deeper', 'going', 'begging', 'words', 'alive', 'myself', 'shaking', 'sore', 'gotta', 'moth', 'lured', 'needing', 'flame', 'kisses', 'sow', 'bleed', 'gonna', 'hurt', 'calling', 'falling', 'knife', 'lover', 'quit', 'thread', 'drawn', 'tripping', 'onto', 'aching', 'breathe', 'seeing', 'knees', 'cut', 'stitches', 'pain', 'needle']",37
426,298,Shawn Mendes,Treat You Better,2016, i won t lie to you i know he s just not right for you and you can tell me if i m off but i see it on your face when you say that he s the one that you want and you re spending all your time in this wrong situation and anytime you want it to stop   i know i can treat you better than he can and any girl like you deserves a gentleman tell me why are we wasting time on all your wasted crying when you should be with me instead i know i can treat you better better than he can   i ll stop time for you the second you say you d like me to i just wanna give you the loving that you re missing baby  just to wake up with you would be everything i need and this could be so different tell me what you want to do    cause i know i can treat you better than he can and any girl like you deserves a gentleman tell me why are we wasting time on all your wasted crying when you should be with me instead i know i can treat you better better than he can better than he can   give me a sign take my hand  we ll be fine promise i won t let you down just know that you don t have to do this alone promise i ll never let you down    cause i know i can treat you better than he can and any girl like you deserves a gentleman tell me why are we wasting time on all your wasted crying when you should be with me instead i know i can treat you better better than he can better than he can better than he can,"['wasting', 'won', 'deserves', 'wanna', 'wasted', 'situation', 'wake', 'gentleman', 'don', 'promise', 'crying', 'treat', 'anytime', 'loving', 'spending', 'missing']",16
427,298,Shawn Mendes,There's Nothing Holdin' Me Back,2017, i wanna follow where she goes i think about her and she knows it i wanna let her take control  cause everytime that she gets close  yeah   she pulls me in enough to keep me guessing and maybe i should stop and start confessing confessing  yeah   oh  i ve been shaking i love it when you go crazy you take all my inhibitions baby  there s nothing holding me back you take me places that tear up my reputation manipulate my decisions baby  there s nothing holding me back there s nothing holding me back there s nothing holding me back   she says that she s never afraid just picture everybody naked she really doesn t like to wait not really into hesitation   pulls me in enough to keep me guessing and maybe i should stop and start confessing confessing  yeah   oh  i ve been shaking i love it when you go crazy you take all my inhibitions baby  there s nothing holding me back you take me places that tear up my reputation manipulate my decisions baby  there s nothing holding me back there s nothing holding me back    cause if we lost our minds and we took it way too far i know we d be alright  i know we would be alright if you were by my side and we stumbled in the dark i know we d be alright  i know we would be alright  cause if we lost our minds and we took it way too far i know we d be alright  i know we would be alright if you were by my side and we stumbled in the dark i know we d be alright  we would be alright   oh  i ve been shaking i love it when you go crazy you take all my inhibitions baby  there s nothing holding me back you take me places that tear up my reputation manipulate my decisions baby  there s nothing holding me back there s nothing holding me back i feel so free when you re with me  baby baby  there s nothing holding me back,"['guessing', 'inhibitions', 'everybody', 'naked', 'goes', 'shaking', 'crazy', 'minds', 'manipulate', 'places', 'alright', 'holding', 'stumbled', 'says', 'wanna', 'pulls', 'hesitation', 'gets', 'knows', 'decisions', 'yeah', 'confessing', 'tear', 'reputation']",24
428,298,Shawn Mendes,Mercy,2017, you ve got a hold on me don t even know your power i stand a hundred feet but i fall when i m around ya show me an open door and you go and slam it on me i can t take anymore   i m saying baby  please have mercy on me take it easy on my heart even though you don t mean to hurt me you keep tearing me apart would you please have mercy  mercy on my heart  would you please have mercy  mercy on my heart    i d drive through the night just to be near you  baby heart open  testify tell me that i m not crazy i m not asking for a lot just that you re honest with me and my pride  is all i got   i m saying baby  please have mercy on me take it easy on my heart even though you don t mean to hurt me you keep tearing me apart would you please have mercy on me  i m a puppet on your strings and even though you got good intentions i need you to set me free would you please have mercy  mercy on my heart  would you please have mercy  mercy on my heart    consuming all the air inside my lungs ripping all the skin from off my bones i m prepared to sacrifice my life i would gladly do it twice consuming all the air inside my lungs ripping all the skin from off my bones i m prepared to sacrifice my life i would gladly do it twice   oh  please have mercy on me take it easy on my heart even though you don t mean to hurt me you keep tearing me apart would you please have mercy on me  i m a puppet on your string and even though you got good intentions i need you to set me free i m begging you for mercy  mercy i m begging you  begging you  please  baby i m begging you for mercy  mercy ooh  i m begging you  i m begging you,"['begging', 'honest', 'consuming', 'pride', 'puppet', 'gladly', 'slam', 'sacrifice', 'apart', 'crazy', 'don', 'ripping', 'intentions', 'anymore', 'mercy', 'hurt', 'asking', 'saying', 'strings', 'testify', 'tearing', 'twice', 'lungs', 'ooh']",24
429,298,Shawn Mendes,In My Blood,2018, help me  it s like the walls are caving in sometimes i feel like giving up but i just can t it isn t in my blood   laying on the bathroom floor  feeling nothing i m overwhelmed and insecure  give me something i could take to ease my mind slowly just have a drink and you ll feel better just take her home and you ll feel better keep telling me that it gets better does it ever    help me  it s like the walls are caving in sometimes i feel like giving up no medicine is strong enough someone help me i m crawling in my skin sometimes i feel like giving up but i just can t   it isn t in my blood it isn t in my blood   i m looking through my phone again feeling anxious afraid to be alone again  i hate this i m trying to find a way to chill  can t breathe  oh is there somebody who could      help me  it s like the walls are caving in sometimes i feel like giving up no medicine is strong enough someone help me i m crawling in my skin sometimes i feel like giving up but i just can t   it isn t in my blood it isn t in my blood   i need somebody now i need somebody now someone to help me out i need somebody now   help me  it s like the walls are caving in sometimes i feel like giving up but i just can t   it isn t in my blood it isn t in my blood  oh   it isn t in my blood i need somebody now it isn t in my blood i need somebody now it isn t in my blood,"['bathroom', 'drink', 'caving', 'crawling', 'phone', 'chill', 'insecure', 'gets', 'somebody', 'telling', 'looking', 'medicine', 'walls', 'giving', 'breathe', 'overwhelmed', 'ease', 'hate', 'trying', 'laying', 'anxious']",21
